UNITID,OPEID6,Predicted Final Data LN,Final_Predicted 10 year earnings,CONTROL,CONTROL.1,TUITIONFEE_IN,TUITIONFEE_OUT,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P8,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P8,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P8,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P8,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
104151,1081,10.999609084358214,59850.74055090143,1,Public,10157.0,24503.0,1,3,0.7844,1135.0,0.0,0.0124,0.0166,0.0067,0.0474,0.0,0.0314,0.0,0.0427,0.0774,0.0003,0.0121,0.0237,0.0136,0.0223,0.0004,0.0,0.0819,0.0139,0.0,0.0657,0.0164,0.0084,0.0,0.0108,0.0,0.0557,0.0,0.0,0.1034,0.0,0.0,0.0,0.0,0.0759,0.0112,0.2364,0.0132,12460.0,10647.0,0.8611,0.3192,22312.0,0.6343,0.8609,0.073,19874.0,24.57639376,58630.57553,42200.0,48800.0,55500.0,38300.0,43300.0,47700.0,29100.0,36000.0,44200.0,1505.0,1462.0,1679.0,15223.0,12730.0,12854.0,0.5618,0.4382
104179,1083,10.953262506886146,57140.161769361956,1,Public,10957.0,29421.0,1,3,0.7462,,0.0144,0.0116,0.0185,0.008,0.0422,0.0,0.0187,0.0,0.0443,0.0598,0.0061,0.0317,0.0262,0.0,0.0262,0.0,0.0,0.0992,0.0116,0.0,0.0651,0.0,0.0122,0.0,0.0251,0.0063,0.0791,0.0019,0.0195,0.0929,0.0,0.0,0.0,0.0,0.0499,0.0604,0.1505,0.0182,12441.0,10303.0,0.7352,0.3349,24617.0,0.6026,0.8189,0.06,18750.0,21.27081706,69586.47946,41800.0,48100.0,56000.0,36900.0,40900.0,47300.0,29200.0,42500.0,45300.0,598.0,686.0,774.0,6520.0,5971.0,6172.0,0.4788,0.5212
104586,1479,11.043525810520128,62537.75982657112,2,Private,31648.0,31648.0,1,3,0.7432,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0406,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3344,0.0,0.0,0.0719,0.0,26607.0,8536.0,0.7333,0.2501,46174.0,0.5841,0.8217,0.034,23250.0,26.26964561,53892.4379,51400.0,60800.0,70300.0,47900.0,55700.0,66200.0,31400.0,37000.0,44700.0,190.0,216.0,269.0,2947.0,2940.0,3149.0,0.7757,0.2243
104665,25332,,,2,Private,,,1,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52798.0,5208.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
105330,1082,10.785280390501317,48304.518717931205,1,Public,9990.0,22510.0,1,3,0.8099,,0.0,0.0338,0.0,0.002,0.0521,0.0,0.005,0.0,0.1284,0.0376,0.0,0.0051,0.0,0.0009,0.0272,0.107,0.0,0.0528,0.0057,0.0,0.0083,0.0345,0.0022,0.0,0.0183,0.0215,0.046,0.0,0.0125,0.0681,0.0,0.0,0.0,0.0,0.0316,0.1059,0.1875,0.0062,7331.0,7987.0,0.6458,0.3662,22561.0,0.5157,0.7366,0.073,20500.0,24.01703126,59243.18205,36900.0,40900.0,44600.0,34400.0,37200.0,40100.0,24700.0,29900.0,31600.0,537.0,562.0,610.0,5822.0,4728.0,4439.0,0.4238,0.5762
105367,1937,,,2,Private,11670.0,11670.0,1,3,0.9947,,0.0,0.0,0.0,0.0,0.0538,0.0,0.0054,0.0,0.2312,0.0,0.0,0.0,0.0,0.0,0.0161,0.0,0.0,0.0054,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0161,0.1237,0.0,0.0,0.0,0.0,0.0,0.0108,0.0645,0.3172,0.0161,6371.0,6026.0,0.875,0.5246,,,,0.076,21665.0,31.21398747,46167.96608,41600.0,44900.0,48100.0,36500.0,40200.0,41500.0,28800.0,29100.0,39600.0,139.0,142.0,162.0,1247.0,1183.0,1278.0,0.3014,0.6986
105589,20653,10.627056963646464,41235.58860821938,2,Private,26415.0,26415.0,1,3,0.6873,1073.0,0.0,0.1373,0.0065,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.0392,0.0,0.0327,0.0588,0.0,0.1046,0.0,0.0,0.0131,0.0784,0.0,0.0,0.0065,0.0,0.1438,0.0,0.0131,0.0523,0.0,0.0,0.0,0.0,0.0327,0.0,0.0,0.0,17501.0,4386.0,0.8657,0.455,41256.0,0.3483,0.675,0.07,24859.0,28.44074074,48314.96296,28500.0,30700.0,34300.0,25000.0,30400.0,33200.0,22400.0,21000.0,23200.0,63.0,61.0,65.0,372.0,366.0,365.0,0.4097,0.5903
105899,7113,10.71887566849134,45201.05329300218,2,Private,22466.0,22466.0,1,3,0.5673,988.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3486,0.0,0.0,0.2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367,0.0,0.2294,0.0,9345.0,5030.0,0.1714,0.3039,33945.0,0.6119,0.7222,0.059,22500.0,22.76821192,60614.38411,32600.0,31900.0,34900.0,32200.0,30300.0,32200.0,18800.0,19000.0,28100.0,,30.0,,,124.0,,0.5758,0.4242
106245,1101,10.774677456865142,47795.05479065549,1,Public,7432.0,17764.0,1,3,0.5928,1048.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.0179,0.0,0.0286,0.0161,0.0375,0.0334,0.0,0.0,0.0316,0.0989,0.0,0.034,0.0089,0.0,0.0,0.0,0.003,0.0,0.0191,0.0,0.0596,0.0685,0.0185,0.0405,0.0,0.0,0.0,0.0,0.0322,0.2384,0.1621,0.0215,6640.0,7881.0,0.9821,0.3941,22521.0,0.2654,0.7109,0.086,21000.0,26.49296782,37380.87247,34600.0,36900.0,39500.0,31200.0,33200.0,34900.0,23700.0,27000.0,30900.0,330.0,427.0,584.0,2647.0,2665.0,2818.0,0.4066,0.5934
106263,1109,,,1,Public,,,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12646.0,8025.0,0.896,0.3944,,,,0.011,12500.0,28.17153285,43374.20803,68000.0,70700.0,69000.0,57000.0,60000.0,61000.0,40400.0,42900.0,42100.0,25.0,42.0,44.0,716.0,712.0,590.0,0.2222,0.7778
106342,1088,10.747551747424243,46516.00600109044,2,Private,24300.0,24300.0,1,3,0.6142,1109.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.1121,0.0,0.0,0.215,0.0374,0.0,0.0,0.0,0.0187,0.0,0.028,0.0,0.1402,0.0,0.0,0.0654,0.0,0.0,0.0,0.0,0.0935,0.0,0.1776,0.0654,9009.0,6404.0,0.7119,0.4578,33605.0,0.4902,0.7414,0.064,25000.0,20.10451306,61814.66983,31400.0,40800.0,44800.0,30400.0,35500.0,38600.0,18800.0,27200.0,36500.0,,,25.0,,,205.0,0.529,0.471
106397,1108,10.900156881629073,54184.863739633416,1,Public,8210.0,20300.0,1,3,0.6204,1155.0,0.0417,0.0074,0.0179,0.0008,0.0732,0.0,0.0113,0.0,0.0433,0.096,0.0,0.0123,0.0512,0.0,0.0189,0.0,0.0,0.0525,0.0067,0.0,0.0,0.0556,0.0018,0.0,0.0333,0.0,0.0343,0.0212,0.0131,0.0735,0.0,0.0,0.0,0.0,0.0338,0.0806,0.1979,0.0218,7143.0,9085.0,0.8714,0.2359,20350.0,0.6228,0.8284,0.063,21250.0,21.50978044,79433.79508,40900.0,46900.0,52700.0,37100.0,41700.0,44900.0,30400.0,38700.0,44800.0,295.0,316.0,432.0,3365.0,3253.0,3140.0,0.4829,0.5171
106412,1086,10.310353347753544,30042.05005588825,1,Public,6178.0,11908.0,1,3,0.3868,886.0,0.0466,0.0093,0.0,0.0,0.0396,0.0,0.0233,0.0,0.0536,0.0,0.0909,0.0,0.0746,0.0,0.014,0.1212,0.0,0.1049,0.0023,0.0,0.0,0.0,0.0,0.0,0.0117,0.0,0.0396,0.1096,0.028,0.0233,0.0,0.0,0.0,0.0,0.0443,0.0163,0.1422,0.0047,2164.0,5485.0,0.8194,0.7231,15409.0,0.2721,0.6223,0.247,27500.5,21.63242894,27507.93928,23900.0,28100.0,30600.0,21200.0,25200.0,27200.0,15900.0,20000.0,21800.0,130.0,139.0,182.0,1341.0,1098.0,1187.0,0.4559,0.5441
106458,1090,10.679111426518519,43438.93451286812,1,Public,7720.0,13480.0,1,3,0.7239,1088.0,0.0343,0.0036,0.0,0.0,0.0352,0.0018,0.0108,0.0,0.1476,0.0135,0.0099,0.0036,0.0,0.0,0.009,0.2013,0.0,0.0217,0.0059,0.0,0.0041,0.037,0.0009,0.0,0.0153,0.0,0.0347,0.0005,0.0162,0.0569,0.0,0.0,0.0,0.0,0.0171,0.1855,0.1268,0.0068,3633.0,6927.0,0.7288,0.4522,19359.0,0.393,0.7454,0.102,18000.0,23.3503139,44806.55085,30900.0,35100.0,36600.0,27500.0,30600.0,32200.0,30300.0,33200.0,27700.0,550.0,617.0,800.0,4260.0,3893.0,4048.0,0.4276,0.5724
106467,1089,10.483128806119081,35707.95621558529,1,Public,5862.0,10878.0,1,3,0.8626,1010.0,0.0144,0.0064,0.0,0.0025,0.0282,0.0,0.0173,0.0064,0.108,0.0282,0.0183,0.0035,0.0069,0.0,0.0124,0.0272,0.0,0.0188,0.0064,0.0,0.1689,0.0124,0.0,0.0,0.0109,0.0,0.0317,0.0609,0.004,0.0173,0.0,0.0337,0.0139,0.0,0.0149,0.2204,0.0872,0.0188,3668.0,6083.0,1.0,0.4447,16518.0,0.4455,0.6739,0.171,16720.0,24.46835443,40178.55054,31600.0,36100.0,38600.0,28900.0,32500.0,34100.0,21400.0,25800.0,28400.0,302.0,311.0,399.0,2481.0,2165.0,2222.0,0.444,0.556
106704,1092,10.636227882436271,41615.496230875186,1,Public,7889.0,13806.0,1,3,0.9426,1049.0,0.0,0.0129,0.0,0.0006,0.0459,0.0,0.0155,0.0,0.0899,0.0,0.0,0.0129,0.055,0.0,0.0427,0.0201,0.0,0.0466,0.0162,0.0,0.0097,0.0129,0.0052,0.0,0.0201,0.0,0.064,0.0,0.0045,0.0446,0.0,0.0,0.0,0.0,0.0621,0.2115,0.1979,0.0091,4697.0,6562.0,0.7507,0.4101,18354.0,0.4467,0.6991,0.091,20250.0,21.16629801,49542.33219,32600.0,37500.0,42500.0,29600.0,34300.0,38300.0,21600.0,25300.0,30000.0,246.0,373.0,402.0,2671.0,3210.0,3350.0,0.4131,0.5869
106713,1093,10.619229558488065,40914.08087639401,2,Private,13800.0,13800.0,1,3,0.5697,985.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0231,0.0,0.0077,0.0,0.0,0.0,0.1308,0.0,0.0,0.1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0308,0.3923,0.0,8783.0,5007.0,0.3671,0.4426,21616.0,0.3173,0.7105,0.109,21500.0,25.21807466,52118.09234,34200.0,37600.0,43000.0,30000.0,35300.0,35300.0,23300.0,26600.0,44900.0,,26.0,,,216.0,,0.5406,0.4594
107044,1097,10.824137740033576,50218.44859367452,2,Private,17040.0,17040.0,1,3,0.9912,1131.0,0.0,0.0,0.0,0.0,0.0394,0.0,0.0441,0.0,0.1369,0.0325,0.0,0.0174,0.0209,0.0,0.0104,0.0777,0.0,0.036,0.0081,0.0,0.0035,0.0557,0.0,0.0348,0.007,0.0,0.0499,0.0116,0.0464,0.0104,0.0,0.0,0.0,0.0,0.0441,0.1357,0.1613,0.0162,12463.0,7185.0,0.7419,0.2663,26364.0,0.6255,0.8194,0.031,26000.0,21.14921598,82688.65908,35600.0,42700.0,47000.0,33400.0,37800.0,40900.0,22000.0,36700.0,40600.0,86.0,122.0,186.0,1155.0,1156.0,1355.0,0.4488,0.5512
107071,1098,10.488450796744827,35898.5002107667,1,Public,7860.0,14220.0,1,3,0.6278,989.0,0.0,0.0,0.0,0.0,0.0178,0.0,0.0099,0.0,0.1941,0.0059,0.0,0.004,0.0238,0.0,0.0297,0.1129,0.0,0.0495,0.0079,0.0,0.0,0.0436,0.0,0.0,0.0238,0.0,0.0772,0.0,0.0436,0.0376,0.0,0.0,0.0,0.0158,0.0653,0.0634,0.1624,0.0119,3067.0,5624.0,1.0,0.5408,18679.0,0.3619,0.5974,0.149,19212.5,21.9560659,41743.90864,29300.0,35000.0,40400.0,27000.0,32900.0,35700.0,19500.0,22300.0,30100.0,125.0,140.0,179.0,1198.0,1068.0,1077.0,0.4476,0.5524
107080,1099,10.811491385270946,49587.36712791109,2,Private,39290.0,39290.0,1,3,0.8282,1244.0,0.0,0.0186,0.0,0.0062,0.0,0.0,0.0248,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.065,0.0,0.0,0.2043,0.0124,0.0,0.0588,0.0093,0.031,0.0,0.0681,0.0,0.1176,0.0,0.0,0.1827,0.0,0.0,0.0,0.0,0.0464,0.0248,0.0248,0.0464,11902.0,7333.0,1.0,0.1861,52536.0,0.7256,0.8667,0.048,25500.0,19.50984252,101533.9114,35100.0,41300.0,44500.0,29200.0,38700.0,39700.0,38900.0,28300.0,32700.0,,,36.0,,,301.0,0.4508,0.5492
107141,1100,10.838771216323554,50958.72224892905,2,Private,23588.0,23588.0,1,3,0.6978,,0.0,0.0,0.0,0.0,0.0566,0.0,0.0,0.0,0.061,0.0566,0.0065,0.0065,0.0697,0.0,0.0153,0.0,0.0,0.024,0.0065,0.0,0.0153,0.0196,0.0044,0.0414,0.0109,0.0,0.0153,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0828,0.0,0.488,0.0153,10593.0,6451.0,0.9685,0.3053,34776.0,0.6059,0.8449,0.031,22781.5,25.60284464,60902.45186,45300.0,51800.0,55400.0,36900.0,43600.0,45800.0,39100.0,38100.0,44800.0,58.0,57.0,85.0,686.0,695.0,711.0,0.4328,0.5672
107512,1102,10.711635908388478,44874.99024408175,2,Private,23320.0,23320.0,1,3,0.7061,1112.0,0.0,0.0,0.0,0.0,0.0648,0.0,0.0085,0.0,0.0817,0.0,0.0,0.0197,0.0,0.0,0.0225,0.0,0.0,0.1324,0.0169,0.0,0.0,0.0507,0.0254,0.0817,0.0113,0.0,0.0507,0.0,0.0,0.0338,0.0,0.0,0.0,0.0,0.1099,0.0535,0.1746,0.062,10798.0,6255.0,1.0,0.289,32560.0,0.5817,0.7583,0.068,23268.5,19.85,77378.13594,34600.0,38900.0,46000.0,30600.0,34900.0,41200.0,34600.0,26900.0,34200.0,,43.0,57.0,,424.0,447.0,0.4797,0.5203
107558,1094,10.45971507234338,34881.61129511385,2,Private,24470.0,24470.0,1,3,0.8892,1061.0,0.0,0.0323,0.0,0.0,0.0323,0.0,0.0,0.0,0.2339,0.0,0.0,0.0,0.0,0.0,0.0081,0.0403,0.0,0.0806,0.0242,0.0,0.0,0.0,0.0,0.0,0.0161,0.0,0.0484,0.0,0.0,0.0887,0.0,0.0,0.0,0.0,0.0565,0.0,0.3065,0.0323,10822.0,6124.0,1.0,0.4239,35438.0,0.4769,0.6792,0.175,25046.0,20.40282686,53190.66078,28700.0,36500.0,38600.0,25900.0,32900.0,33900.0,18300.0,24600.0,25800.0,,,,,,,0.4732,0.5268
107600,1103,,,2,Private,12564.0,12564.0,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0648,0.0,0.0,0.1204,0.0463,0.0,0.0,0.0463,0.0093,0.0,0.0278,0.0,0.0463,0.0,0.1204,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.2037,0.0,7317.0,4672.0,1.0,0.7176,25061.0,0.3857,0.7836,0.156,31000.0,22.94382023,24147.5309,23600.0,26500.0,27300.0,21400.0,24800.0,24400.0,14900.0,17300.0,20800.0,27.0,27.0,64.0,220.0,177.0,374.0,0.3575,0.6425
107877,1106,10.551114350721845,38220.00508049247,2,Private,14360.0,14360.0,1,3,0.7049,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973,0.0,0.0,0.0,0.0,0.0,0.027,0.1622,0.0,0.0811,0.0,0.0,0.0,0.0,0.0,0.0901,0.0,0.0,0.1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261,0.018,6711.0,4720.0,0.9688,0.4704,23161.0,0.4056,0.5844,0.089,19000.0,20.82692308,52696.56044,29300.0,32200.0,36400.0,28400.0,29900.0,33100.0,16900.0,21300.0,24700.0,26.0,38.0,27.0,232.0,260.0,267.0,0.4626,0.5374
107983,1107,10.456149811065144,34757.47066542777,1,Public,7736.0,11186.0,1,3,0.7142,989.0,0.044,0.0,0.0,0.0,0.0237,0.0,0.0068,0.0,0.1252,0.0,0.0,0.0017,0.0,0.0,0.0034,0.1591,0.0,0.0355,0.0068,0.0,0.0,0.0118,0.0,0.0,0.0541,0.0,0.0508,0.0423,0.0457,0.0085,0.0,0.0,0.0,0.0,0.0118,0.1743,0.1777,0.0169,3602.0,6269.0,0.6942,0.5034,18887.0,0.3061,0.6292,0.18,16800.0,21.949221,38797.83035,30400.0,37800.0,39000.0,28200.0,33700.0,35700.0,19800.0,39300.0,26800.0,100.0,114.0,164.0,921.0,925.0,979.0,0.435,0.565
108092,1110,10.461140708428935,34931.37524310997,1,Public,4727.0,10511.0,1,3,0.5629,,0.0,0.0,0.0,0.0,0.0125,0.0024,0.04,0.0,0.0948,0.0,0.0408,0.0016,0.0,0.0039,0.0133,0.1348,0.0,0.0251,0.0008,0.0,0.0956,0.0,0.0,0.0,0.0039,0.0,0.0321,0.0455,0.0,0.0,0.0,0.0666,0.0572,0.0,0.0235,0.1246,0.1599,0.0212,2356.0,6722.0,0.5876,0.5074,13983.0,0.2578,0.6612,0.203,15000.0,23.42994299,36207.0243,30700.0,34700.0,35000.0,28100.0,30800.0,31000.0,20100.0,24900.0,25900.0,322.0,347.0,418.0,2266.0,1947.0,2013.0,0.4329,0.5671
109651,1116,10.846195241831701,51338.44890888465,2,Private,37830.0,37830.0,1,3,0.809,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30191.0,7051.0,0.2562,0.3599,57738.0,0.6716,0.764,0.032,34096.0,23.08827786,55724.49494,48800.0,61200.0,62300.0,40300.0,54100.0,53600.0,39800.0,49000.0,50700.0,73.0,92.0,115.0,506.0,537.0,550.0,0.5044,0.4956
109785,1117,10.945087318615913,56674.934440675315,2,Private,33096.0,33096.0,1,3,0.8183,1037.0,0.0,0.0,0.0,0.008,0.0544,0.0,0.0114,0.0,0.0418,0.0,0.0,0.0052,0.0,0.0,0.0343,0.0767,0.0,0.0177,0.0114,0.0,0.0,0.0,0.0057,0.0384,0.0069,0.0,0.0813,0.0,0.0206,0.0389,0.0,0.0,0.0,0.0,0.091,0.2295,0.2124,0.0143,18423.0,9360.0,0.386,0.2898,45472.0,0.6716,0.8496,0.036,22700.0,25.93560768,67810.23625,48300.0,52500.0,55900.0,42000.0,47200.0,51100.0,35000.0,40000.0,45100.0,151.0,143.0,248.0,1918.0,1896.0,2186.0,0.3535,0.6465
110060,32663,10.535332400450779,37621.553647633125,2,Private,9120.0,9120.0,1,3,0.6686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,0.0,0.1786,0.0,4432.0,2413.0,1.0,0.3686,13885.0,0.75,0.8235,0.111,,24.91338583,26409.66929,,,,,,,,,,,,,,,,0.6475,0.3525
110097,1122,10.938189119515108,56285.324806261575,2,Private,33322.0,33322.0,1,3,0.754,1122.0,0.0,0.0021,0.0,0.0,0.1202,0.0,0.0064,0.0,0.0547,0.0021,0.0,0.0011,0.0,0.0,0.044,0.0097,0.0,0.0579,0.0075,0.0,0.0483,0.029,0.015,0.1084,0.0021,0.0,0.088,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.1202,0.0794,0.1159,0.0139,21146.0,9060.0,0.9884,0.311,46162.0,0.6891,0.87,0.022,23500.0,20.38493724,82342.42155,38700.0,43000.0,50700.0,34500.0,38500.0,44500.0,37400.0,29900.0,39200.0,114.0,150.0,223.0,1237.0,1229.0,1203.0,0.3728,0.6272
110316,12154,,,2,Private,,,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17739.0,8743.0,0.3161,0.5067,,,,0.032,18750.0,33.69491525,24606.11017,38300.0,,,31700.0,,,37400.0,,,,,,,,,0.3462,0.6538
110361,1125,10.869714001813078,52560.17600557971,2,Private,29422.0,29422.0,1,3,0.7967,976.0,0.0,0.0019,0.0,0.0,0.0505,0.0301,0.0,0.0,0.0457,0.0515,0.001,0.0039,0.0,0.0,0.0292,0.0748,0.0,0.036,0.0078,0.0,0.0321,0.0573,0.0282,0.0155,0.0029,0.0,0.102,0.0525,0.0,0.0486,0.0,0.0,0.0,0.0,0.0243,0.1652,0.1224,0.0165,18625.0,8550.0,0.4975,0.4756,39523.0,0.5538,0.8252,0.047,26750.0,23.98962509,60396.16859,40000.0,43200.0,47500.0,34300.0,39500.0,42600.0,28800.0,29200.0,43900.0,131.0,159.0,172.0,1278.0,1232.0,1096.0,0.3672,0.6328
110370,1127,10.921336775676979,55344.73300846375,2,Private,41942.0,41942.0,1,3,0.6369,,0.0,0.0,0.1023,0.0,0.0,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0,0.7789,0.0,0.0,0.0,27248.0,9021.0,0.1553,0.3336,55398.0,0.5425,0.8017,0.033,27000.0,22.23992674,57623.52198,36200.0,41400.0,48000.0,29400.0,32600.0,37200.0,33400.0,36000.0,48700.0,75.0,74.0,92.0,446.0,459.0,470.0,0.381,0.619
110404,1131,11.54521446683141,103281.59479090114,2,Private,43362.0,43362.0,1,3,0.0883,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777,0.0,0.0,0.3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269,0.1066,0.0,0.0,0.0,0.0,0.0,0.2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,16533.0,18138.0,0.9462,0.1126,58755.0,0.9153,0.9717,0.025,13167.0,19.34759358,96354.13904,68500.0,105700.0,106300.0,54500.0,77500.0,85900.0,63000.0,143700.0,110200.0,,,,,,,0.6358,0.3642
110413,1133,11.001854000267832,59985.25135680005,2,Private,37140.0,37140.0,1,3,0.6097,1109.0,0.0,0.0149,0.0,0.0,0.1824,0.0,0.0392,0.0,0.0,0.0108,0.0,0.0068,0.0,0.0,0.0162,0.0338,0.0,0.0838,0.0108,0.0,0.0311,0.0568,0.0135,0.0,0.0176,0.0,0.1149,0.0351,0.0,0.0595,0.0,0.0,0.0,0.0,0.0297,0.0,0.2338,0.0095,18773.0,9808.0,1.0,0.2722,50425.0,0.6577,0.8296,0.027,23000.0,22.20880682,83304.01705,43700.0,48900.0,60200.0,38500.0,45800.0,54200.0,30100.0,30600.0,39100.0,51.0,51.0,82.0,727.0,683.0,750.0,0.4437,0.5563
110422,1143,11.035282634576024,62024.368961853885,1,Public,8918.0,20078.0,1,3,0.3089,1234.0,0.1209,0.0201,0.0517,0.0021,0.0149,0.0206,0.0193,0.0,0.0261,0.248,0.0128,0.0026,0.0,0.0,0.0269,0.0368,0.0,0.0527,0.0149,0.0,0.0,0.0614,0.0031,0.0,0.0201,0.0,0.0141,0.0,0.0,0.0577,0.0,0.0,0.0,0.0,0.0157,0.0211,0.124,0.0123,8330.0,8767.0,0.6649,0.2012,24218.0,0.75,0.9257,0.016,19000.0,20.230373,89378.09574,54700.0,63300.0,74300.0,52100.0,57900.0,66900.0,33600.0,41000.0,53100.0,202.0,206.0,332.0,3560.0,3408.0,3293.0,0.5409,0.4591
110486,7993,10.799604035606142,49001.39448699798,1,Public,6792.0,17952.0,1,3,0.706,,0.0,0.018,0.0,0.0,0.0504,0.0,0.0166,0.0,0.0511,0.0097,0.0,0.0104,0.0,0.0,0.0366,0.1209,0.0,0.049,0.0138,0.0,0.0035,0.0221,0.0069,0.0,0.0373,0.0,0.0939,0.0794,0.0124,0.0856,0.0,0.0,0.0,0.0,0.0235,0.0635,0.1761,0.0193,2882.0,8249.0,0.6359,0.626,15975.0,0.4118,0.7317,0.067,14000.0,22.98797288,38140.65362,39100.0,44600.0,50100.0,36400.0,41900.0,47800.0,26400.0,27800.0,31100.0,275.0,331.0,340.0,2305.0,2084.0,2168.0,0.3891,0.6109
110495,1157,10.829050844913233,50465.784193853266,1,Public,6686.0,17846.0,1,3,0.7272,,0.0111,0.0,0.0,0.0041,0.0303,0.0,0.0291,0.0,0.0175,0.0,0.0,0.0093,0.0,0.0,0.0286,0.088,0.0,0.06,0.0146,0.0,0.0,0.0455,0.0023,0.0,0.0122,0.0,0.1265,0.0967,0.0,0.1148,0.0,0.0,0.0,0.0,0.028,0.06,0.2051,0.0163,4697.0,8039.0,0.5511,0.6006,16190.0,0.5328,0.8467,0.056,15500.0,23.32055042,38628.15813,39300.0,42700.0,48500.0,35000.0,39300.0,45400.0,28100.0,28000.0,32700.0,227.0,261.0,284.0,2491.0,2359.0,2113.0,0.3582,0.6418
